Mwai_Kibaki	Daniel_Moi
Fernando_Alonso	Alberto_Contador
Fernando_Alonso	Mark_Webber
Helena_Bonham_Carter	Anna_Boleyn
Helena_Bonham_Carter	Enid_Blyton
Helena_Bonham_Carter	Lady_Jane_Grey
Helena_Bonham_Carter	Herbert_Henry_Asquith
Helena_Bonham_Carter	Elżbieta_Bowes-Lyon
Gianfranco_Zola	Roman_Abramowicz
Xanana_Gusmão	José_Ramos-Horta
Swietłana_Kuzniecowa	Jelena_Diemientjewa
Swietłana_Kuzniecowa	Daniela_Hantuchová
Swietłana_Kuzniecowa	Kim_Clijsters
Swietłana_Kuzniecowa	Martina_Navrátilová
Swietłana_Kuzniecowa	Caroline_Wozniacki
Swietłana_Kuzniecowa	Venus_Williams
Swietłana_Kuzniecowa	Dinara_Safina
Swietłana_Kuzniecowa	Maria_Szarapowa
Swietłana_Kuzniecowa	Marion_Bartoli
Swietłana_Kuzniecowa	Nadieżda_Pietrowa
Swietłana_Kuzniecowa	Justine_Henin
Swietłana_Kuzniecowa	Amélie_Mauresmo
Albert_I_Koburg	Leopold_II_Koburg
Albert_I_Koburg	Leopold_I_Koburg
Albert_I_Koburg	Leopold_III_Koburg
Anders_Celsius	Karol_Linneusz
Halle_Berry	Julia_Roberts
Halle_Berry	Judi_Dench
Halle_Berry	Angelina_Jolie
Halle_Berry	Nicole_Kidman
John_James_Audubon	Jacques-Louis_David
Bernard_Law_Montgomery	Claude_Auchinleck
Laura_Linney	Drew_Barrymore
François_Mauriac	Elie_Wiesel
Bob_Dylan	Nico
Bob_Dylan	Nina_Simone
Bob_Dylan	Pete_Seeger
Bob_Dylan	Lou_Reed
Bob_Dylan	Joni_Mitchell
Bob_Dylan	Bruce_Springsteen
Bob_Dylan	Jimi_Hendrix
Bob_Dylan	Stevie_Wonder
Bob_Dylan	Red_Hot_Chili_Peppers
Bob_Dylan	Don_McLean
Bob_Dylan	Joan_Baez
Bob_Dylan	Neil_Young
Beatrycze_(królowa_Holandii)	Emma_Waldeck-Pyrmont
Beatrycze_(królowa_Holandii)	Leopold_III_Koburg
Pedro_Almodóvar	Francisco_Franco
Pedro_Almodóvar	Penélope_Cruz
Jaco_Pastorius	John_Coltrane
Jaco_Pastorius	Miles_Davis
Jaco_Pastorius	Jimi_Hendrix
Jaco_Pastorius	Joni_Mitchell
Henry_Temple,_3._wicehrabia_Palmerston	Ludwik_Filip
Henry_Temple,_3._wicehrabia_Palmerston	Leopold_I_Koburg
Henry_Temple,_3._wicehrabia_Palmerston	William_Ewart_Gladstone
Roman_Polański	Catherine_Deneuve
Khalid_Boulahrouz	José_Mourinho
Antoni_Gaudí	Euklides
Lothar_Matthäus	José_Mourinho
Lothar_Matthäus	Gerhard_Schröder
Lothar_Matthäus	Franz_Beckenbauer
Lothar_Matthäus	Jürgen_Klinsmann
Henryk_VIII_Tudor	Katarzyna_Howard
Henryk_VIII_Tudor	William_Szekspir
Henryk_VIII_Tudor	Katarzyna_Aragońska
Henryk_VIII_Tudor	Anna_Boleyn
Henryk_VIII_Tudor	Gaetano_Donizetti
Henryk_VIII_Tudor	Anna_z_Kleve
Henryk_VIII_Tudor	Elżbieta_I_Tudor
Henryk_VIII_Tudor	Katarzyna_Parr
Henryk_VIII_Tudor	Edward_VI_Tudor
Henryk_VIII_Tudor	Henryk_VII_Tudor
Henryk_VIII_Tudor	Edward_IV_York
Henryk_VIII_Tudor	Elżbieta_York
Brad_Renfro	Susan_Sarandon
Brad_Renfro	Dustin_Hoffman
Brad_Renfro	Robert_De_Niro
Brad_Renfro	Brad_Pitt
Brad_Renfro	Kevin_Bacon
Mira_Sorvino	Juliette_Binoche
Mira_Sorvino	Lauren_Bacall
Mira_Sorvino	Marilyn_Monroe
Herod_Antypas	Oktawian_August
Herod_Antypas	Albrecht_Dürer
Herod_Antypas	Kaligula
Colin_Farrell	Oliver_Stone
Colin_Farrell	Johnny_Depp
Colin_Farrell	Robert_Downey_Jr.
Colin_Farrell	Aleksander_Macedoński
Hilary_Duff	Britney_Spears
Hilary_Duff	Timbaland
Hilary_Duff	Paris_Hilton
Hilary_Duff	Lindsay_Lohan
Hilary_Duff	John_Cusack
Hilary_Duff	Backstreet_Boys
Hilary_Duff	Steve_Martin
Hilary_Duff	Aaron_Carter
Hilary_Duff	Chad_Michael_Murray
Hilary_Duff	Marisa_Tomei
Hilary_Duff	Jessica_Simpson
Hilary_Duff	Ben_Kingsley
Oprah_Winfrey	Ellen_DeGeneres
Oprah_Winfrey	Bill_Clinton
Guillaume_Apollinaire	Marcel_Duchamp
Guillaume_Apollinaire	André_Derain
Guillaume_Apollinaire	Pablo_Picasso
Guillaume_Apollinaire	Marc_Chagall
Guillaume_Apollinaire	André_Breton
Guillaume_Apollinaire	Yves_Montand
Mary_Wollstonecraft	Mary_Shelley
Mary_Wollstonecraft	William_Godwin
Mary_Wollstonecraft	Percy_Bysshe_Shelley
Mary_Wollstonecraft	Edmund_Burke
Tutanchamon	Howard_Carter
Tutanchamon	Echnaton
Jared_Leto	Danny_Glover
Jay-Z	Beyoncé_Knowles
Jay-Z	Timbaland
Jay-Z	Jamie_Foxx
Jay-Z	Paul_McCartney
Jay-Z	The_Edge
Jay-Z	Kofi_Annan
Jay-Z	Denzel_Washington
Jay-Z	James_Blunt
Jay-Z	Nicki_Minaj
Jay-Z	Snoop_Dogg
Jay-Z	Justin_Timberlake
Jay-Z	Dr._Dre
Jay-Z	Bono
Jay-Z	Rihanna
Jay-Z	Kanye_West
Jay-Z	Barack_Obama
Jay-Z	Oprah_Winfrey
Jay-Z	Eminem
Karl_Gjellerup	Henrik_Ibsen
Karl_Gjellerup	Arthur_Schopenhauer
Karl_Gjellerup	Friedrich_Nietzsche
Donald_Sutherland	Kiefer_Sutherland
Truman_Capote	Philip_Seymour_Hoffman
Gerald_Ford	Leonid_Breżniew
Gerald_Ford	Walter_Mondale
Gerald_Ford	Edward_M._Kennedy
Gerald_Ford	Spiro_T._Agnew
Gerald_Ford	George_H._W._Bush
Gerald_Ford	Ronald_Reagan
Gerald_Ford	Betty_Ford
Gerald_Ford	Richard_Nixon
Gerald_Ford	Jimmy_Carter
Gerald_Ford	Nelson_Rockefeller
Gerald_Ford	Dick_Cheney
Maksymin_Trak	Aleksander_Sewer
Joe_Cole	José_Mourinho
Anna_Stuart	Jerzy_I_Hanowerski
Anna_Stuart	Alexander_Pope
Anna_Stuart	Jonathan_Swift
Anna_Stuart	Józef_I_Habsburg
Anna_Stuart	Wilhelm_III_Orański
Anna_Stuart	Jakub_II_Stuart
Anna_Stuart	Isaac_Newton
Louis_Althusser	Sigmund_Freud
Louis_Althusser	Jacques_Lacan
Louis_Althusser	Anthony_Giddens
Louis_Althusser	György_Lukács
Louis_Althusser	Antonio_Gramsci
Louis_Althusser	Galileusz
Louis_Althusser	Karol_Marks
Louis_Althusser	Michel_Foucault
Whitney_Houston	Janet_Jackson
Whitney_Houston	Tina_Turner
Whitney_Houston	Dolly_Parton
Whitney_Houston	Cher
Whitney_Houston	Aretha_Franklin
Whitney_Houston	Stevie_Wonder
Whitney_Houston	Oprah_Winfrey
Barack_Obama	Hillary_Rodham_Clinton
Barack_Obama	Steven_Chu
Barack_Obama	Joe_Biden
Barack_Obama	Michelle_Obama
Barack_Obama	George_W._Bush
Mila_Kunis	Aerosmith
Wiktoria_Hanowerska	Jerzy_V
Wiktoria_Hanowerska	Leonard_Cohen
Wiktoria_Hanowerska	Edward_VII
Wiktoria_Hanowerska	Małgorzata_II
Wiktoria_Hanowerska	Elżbieta_II
Wiktoria_Hanowerska	Aleksander_I_Romanow
Wiktoria_Hanowerska	Wilhelm_IV_Hanowerski
Wiktoria_Hanowerska	Benjamin_Disraeli
Wiktoria_Hanowerska	Isambard_Kingdom_Brunel
Wiktoria_Hanowerska	Bahá'u'lláh
Wiktoria_Hanowerska	Jerzy_II_Hanowerski
Wiktoria_Hanowerska	Jerzy_III_Hanowerski
Wiktoria_Hanowerska	Judi_Dench
Wiktoria_Hanowerska	Karol_XVI_Gustaw
Ricardo_Lagos	Michelle_Bachelet
Królik_Bugs	Clark_Gable
Królik_Bugs	Claudette_Colbert
Owidiusz	Homer
Owidiusz	Tyberiusz
Ruhollah_Chomeini	Marjane_Satrapi
Ruhollah_Chomeini	Ali_Chamenei
James_Watson	Rosalind_Franklin
Piotr_Abelard	Platon
Piotr_Abelard	Hipokrates
Juan_Ignacio_Chela	Carlos_Moyá
Juan_Ignacio_Chela	Fernando_González
Juan_Ignacio_Chela	Marat_Safin
Juan_Ignacio_Chela	Roger_Federer
Juan_Ignacio_Chela	Tommy_Robredo
Magic_Johnson	George_H._W._Bush
José_Reina	Luis_Aragonés
Johann_Sebastian_Bach	Albert_Schweitzer
Johann_Sebastian_Bach	Marcin_Luter
Johann_Sebastian_Bach	Nikolaus_Harnoncourt
Marisa_Tomei	Anna_Paquin
Walt_Whitman	Homer
Aerosmith	Steven_Tyler
Mustafa_Kemal_Atatürk	İsmet_İnönü
Mustafa_Kemal_Atatürk	Orhan_Pamuk
Harrison_Ford	Michael_Douglas
Harrison_Ford	Tom_Selleck
Kim_Campbell	Brian_Mulroney
Robinho	Roberto_Carlos
Robinho	Pelé
Robinho	Ronaldo
Joseph_John_Thomson	George_Thomson
Muhammad_Ali_Jinnah	Mahatma_Gandhi
John_Woo	Tom_Cruise
John_Woo	Jean-Claude_Van_Damme
John_Woo	Nicolas_Cage
John_Woo	Ben_Affleck
John_Woo	Quentin_Tarantino
Charles_Manson	Ozzy_Osbourne
Charles_Manson	Marilyn_Manson
Park_Ji-sung	Arjen_Robben
Park_Ji-sung	Guus_Hiddink
Karol_V_Mądry	Arystoteles
Karol_V_Mądry	Karol_VI_Szalony
Karol_V_Mądry	Edward_III
Karol_V_Mądry	Karol_IV_Luksemburski
Karol_V_Mądry	Ryszard_II
Albert_Einstein	Niels_Bohr
Albert_Einstein	Max_von_Laue
Albert_Einstein	Svante_Arrhenius
Albert_Einstein	Max_Planck
Albert_Einstein	Wilhelm_Ostwald
Albert_Einstein	Hendrik_Antoon_Lorentz
Albert_Einstein	Heike_Kamerlingh_Onnes
Albert_Einstein	Wilhelm_Wien
Albert_Einstein	Adolf_Hitler
Albert_Einstein	Pieter_Zeeman
Iwan_V_Romanow	Fiodor_III_Romanow
Iwan_V_Romanow	Piotr_I_Wielki
Iwan_V_Romanow	Piotr_I_Wielki
Sulla	Gajusz_Juliusz_Cezar
Frederik_Willem_de_Klerk	Thabo_Mbeki
Frederik_Willem_de_Klerk	Nelson_Mandela
Daniel_Craig	Ewan_McGregor
Daniel_Craig	Rachel_Weisz
Daniel_Craig	Kate_Moss
José_Mourinho	Ernst_Happel
José_Mourinho	Frank_Lampard
José_Mourinho	Petr_Čech
José_Mourinho	Paulo_Ferreira
José_Mourinho	Rafael_Benítez
José_Mourinho	Cristiano_Ronaldo
José_Mourinho	Ricardo_Carvalho
José_Mourinho	Bobby_Robson
José_Mourinho	Didier_Drogba
Miguel_Servet	Mojżesz
Alan_Greenspan	Ayn_Rand
Alan_Greenspan	Ronald_Reagan
Kartezjusz	Arystoteles
Kartezjusz	Galileusz
Kartezjusz	George_Berkeley
Kartezjusz	Friedrich_Nietzsche
Obcy_-_decydujące_starcie	James_Cameron
Obcy_-_decydujące_starcie	Sigourney_Weaver
Wilhelmina_(królowa_Holandii)	Piotr_III_Romanow
Wilhelmina_(królowa_Holandii)	Paweł_I_Romanow
Wilhelmina_(królowa_Holandii)	Katarzyna_II_Wielka
Wilhelmina_(królowa_Holandii)	Emma_Waldeck-Pyrmont
Wilhelmina_(królowa_Holandii)	Wilhelm_III_Holenderski
Elano	Dunga
Fred_Astaire	Ginger_Rogers
Fred_Astaire	Rita_Hayworth
Usain_Bolt	Asafa_Powell
M._Night_Shyamalan	Alfred_Hitchcock
Telly_Savalas	Poncjusz_Piłat
Telly_Savalas	Jennifer_Aniston
Nena	James_Dean
Nena	Marilyn_Monroe
Chrystian_IX	Fryderyk_V_Oldenburg
Chrystian_IX	Jerzy_II_Hanowerski
Chrystian_IX	Fryderyk_VIII
Chrystian_IX	Chrystian_VI_Oldenburg
David_Coulthard	Mark_Webber
Robert_Schuman	Robert_Schumann
Jane_Fonda	Liv_Ullmann
Jane_Fonda	Diane_Keaton
Jane_Fonda	Faye_Dunaway
Jane_Fonda	Liza_Minnelli
George_Gordon_Byron	Ada_Lovelace
George_Gordon_Byron	Mary_Shelley
George_Gordon_Byron	Arnold_Schönberg
George_Gordon_Byron	Hector_Berlioz
Alan_Mathison_Turing	Gordon_Brown
Dennis_Ritchie	Ken_Thompson
Robert_Capa	Michael_Mann
Robert_Capa	James_Stewart
Robert_Capa	Ingrid_Bergman
Ferdinand_Foch	Raymond_Poincaré
Aleksandra_(żona_Edwarda_VII)	Fryderyk_VIII
Aleksandra_(żona_Edwarda_VII)	Hans_Christian_Andersen
Chad_Michael_Murray	Alicia_Keys
Chad_Michael_Murray	Sophia_Bush
Demi_Lovato	Selena_Gomez
Demi_Lovato	Rihanna
Demi_Lovato	Miley_Cyrus
Demi_Lovato	Timbaland
Demi_Lovato	John_Mayer
Frank_Zappa	Steve_Vai
Frank_Zappa	Anton_Webern
Frank_Zappa	Frank_Zappa
Frank_Zappa	Jimi_Hendrix
Frank_Zappa	Igor_Strawinski
Chris_Benoit	Shawn_Michaels
Benito_Mussolini	Sophia_Loren
Benito_Mussolini	Ewa_Braun
Benito_Mussolini	Benito_Juárez
Benito_Mussolini	Francisco_Franco
Benito_Mussolini	Adolf_Hitler
Benito_Mussolini	Wiktor_Emanuel_III
Francis_Poulenc	Arnold_Schönberg
Francis_Poulenc	Guillaume_Apollinaire
Francis_Poulenc	Arthur_Honegger
Francis_Poulenc	Igor_Strawinski
Benito_Juárez	Napoleon_III_Bonaparte
Benito_Juárez	Benito_Mussolini
Benito_Juárez	Porfirio_Díaz
John_Frusciante	Johnny_Depp
John_Frusciante	Jimmy_Page
John_Frusciante	Johnny_Cash
John_Frusciante	Milla_Jovovich
John_Frusciante	David_Bowie
John_Frusciante	Jeff_Beck
John_Frusciante	Jimi_Hendrix
John_Frusciante	Red_Hot_Chili_Peppers
Emile_Heskey	Fabio_Capello
Emile_Heskey	Ashley_Cole
Emile_Heskey	Alan_Shearer
Emile_Heskey	Gary_Lineker
Frans_Hals	Rembrandt
Frans_Hals	Caravaggio
Rafael_Nadal	Carlos_Moyá
Rafael_Nadal	Ilie_Năstase
Rafael_Nadal	Jürgen_Melzer
Rafael_Nadal	Guillermo_Coria
Rafael_Nadal	Andy_Murray
Rafael_Nadal	Andre_Agassi
Rafael_Nadal	Michaił_Jużny
Rafael_Nadal	David_Ferrer
Rafael_Nadal	Fernando_González
Rafael_Nadal	Marat_Safin
Rafael_Nadal	Guillermo_Cañas
Rafael_Nadal	James_Blake
Rafael_Nadal	Novak_Đoković
Rafael_Nadal	Tommy_Robredo
Rafael_Nadal	Tommy_Haas
Rafael_Nadal	Juan_Carlos_Ferrero
Rafael_Nadal	Juan_Martín_del_Potro
Rafael_Nadal	Jo-Wilfried_Tsonga
Rafael_Nadal	Robin_Söderling
Rafael_Nadal	Lleyton_Hewitt
Rafael_Nadal	Roger_Federer
Rafael_Nadal	David_Nalbandian
Rafael_Nadal	Andy_Roddick
Hans-Ulrich_Rudel	Alfredo_Stroessner
Jan_van_Eyck	Giorgio_Vasari
Asafa_Powell	Usain_Bolt
Michaił_Szołochow	Aleksander_Sołżenicyn
John_Connally	John_Fitzgerald_Kennedy
Jens_Lehmann	Manuel_Almunia
Jens_Lehmann	Jürgen_Klinsmann
Lenny_Kravitz	Nicole_Kidman
Lenny_Kravitz	John_Lennon
Lenny_Kravitz	Kylie_Minogue
Lenny_Kravitz	Mick_Jagger
Lenny_Kravitz	Jimi_Hendrix
Lenny_Kravitz	Stevie_Wonder
Lenny_Kravitz	Lionel_Richie
Lenny_Kravitz	Yoko_Ono
Lenny_Kravitz	Aerosmith
Lenny_Kravitz	Slash
Maximilian_von_Baden	Friedrich_Ebert
Maximilian_von_Baden	Wilhelm_II_Hohenzollern
Maria_Teresa_Habsburg	Ludwik_XV
Maria_Teresa_Habsburg	Franciszek_I_Lotaryński
Maria_Teresa_Habsburg	Maria_Antonina_Austriaczka
Maria_Teresa_Habsburg	Fryderyk_II_Wielki
Maria_Teresa_Habsburg	Józef_II_Habsburg
Maria_Teresa_Habsburg	Piotr_III_Romanow
Maria_Teresa_Habsburg	Karol_VI_Habsburg
Maria_Teresa_Habsburg	Leopold_II_Habsburg
Maria_Teresa_Habsburg	Stanisław_Leszczyński
Gieorgij_Malenkow	Nikita_Chruszczow
Gieorgij_Malenkow	Wiaczesław_Mołotow
Gieorgij_Malenkow	Kliment_Woroszyłow
Gieorgij_Malenkow	Józef_Stalin
Robert_McNamara	John_Fitzgerald_Kennedy
Marcel_Duchamp	Guillaume_Apollinaire
Marcel_Duchamp	André_Breton
Robin_Söderling	Michaił_Jużny
Robin_Söderling	Tommy_Haas
Robin_Söderling	Jo-Wilfried_Tsonga
Robin_Söderling	David_Ferrer
Robin_Söderling	Roger_Federer
Robin_Söderling	David_Nalbandian
Robin_Söderling	Rafael_Nadal
Robin_Söderling	Andy_Roddick
Mahmud_Ahmadineżad	Ali_Akbar_Haszemi_Rafsandżani
Mahmud_Ahmadineżad	Mohammad_Chatami
Margaret_Mitchell	Vivien_Leigh
Robin_Wright_Penn	Jewel
Robin_Wright_Penn	Charlie_Sheen
Robin_Wright_Penn	Sean_Penn
Roger_Moore	Henryk_II_Walezjusz
Robert_Schumann	Robert_Schuman
Paolo_Maldini	Alfredo_Di_Stéfano
Paolo_Maldini	Michel_Platini
Franz_von_Papen	Kurt_von_Schleicher
Franz_von_Papen	Pius_XII
Richard_Dawkins	Germaine_Greer
Richard_Dawkins	Noam_Chomsky
Richard_Dawkins	Stephen_Jay_Gould
Richard_Dawkins	Umberto_Eco
Vincenzo_Bellini	Gioacchino_Rossini
Vincenzo_Bellini	Gaetano_Donizetti
Vincenzo_Bellini	Giuseppe_Verdi
Laura_Bush	Hillary_Rodham_Clinton
Laura_Bush	Tommy_Lee_Jones
Laura_Bush	George_W._Bush
Laura_Bush	Michelle_Obama
Laura_Bush	Jacqueline_Kennedy_Onassis
Hedy_Lamarr	Ingrid_Bergman
Hedy_Lamarr	Adolf_Hitler
The_Kooks	The_Police
Klemens_Aleksandryjski	Orygenes
Orlando_Bloom	Kate_Bosworth
Cheryl_Cole	Ashley_Cole
Cheryl_Cole	Will.i.am
Lassana_Diarra	Claude_Makélélé
Burt_Lancaster	Susan_Sarandon
Burt_Lancaster	Jean_Simmons
José_Raúl_Capablanca	Emanuel_Lasker
José_Raúl_Capablanca	Aleksander_Alechin
Dawid_Ben_Gurion	Mosze_Szarett
Jo-Wilfried_Tsonga	Michaił_Jużny
Jo-Wilfried_Tsonga	Fernando_González
Jo-Wilfried_Tsonga	Novak_Đoković
Jo-Wilfried_Tsonga	Andy_Murray
Jo-Wilfried_Tsonga	Robin_Söderling
Jo-Wilfried_Tsonga	David_Nalbandian
Alphonse_de_Lamartine	François_Guizot
John_Major	Elżbieta_II
John_Major	Tony_Blair
John_Major	Margaret_Thatcher
Ludwik_XV	Ludwik_XIV
Ludwik_XV	August_II_Mocny
Ludwik_XV	Fryderyk_II_Wielki
Ludwik_XV	Karol_I_Stuart
Ludwik_XV	Karol_VI_Habsburg
Ludwik_XV	Filip_IV_Habsburg
Walter_Schirra	James_Lovell
Pius_XII	Jan_XXIII
Pius_XII	Benedykt_XVI
Pius_XII	Benito_Mussolini
Pius_XII	Benedykt_XV
Pius_XII	Pius_XI
Richard_Stallman	Linus_Torvalds
Christopher_Wren	Christiaan_Huygens
Jean-Baptiste_Colbert	Jules_Mazarin
Kim_De_Dzung	Kim_Dzong_Il
Andrij_Szewczenko	Jerzy_Dudek
Grace_Grimaldi	Rainier_III_Grimaldi
Grace_Grimaldi	Ingrid_Bergman
Grace_Grimaldi	Albert_II_Grimaldi
Grace_Grimaldi	Audrey_Hepburn
Madame_Pompadour	François_Boucher
Madame_Pompadour	Monteskiusz
Henrik_Ibsen	Sigmund_Freud
Ethelred_II_Bezradny	Swen_Widłobrody
Ethelred_II_Bezradny	Edward_Wyznawca
Ethelred_II_Bezradny	Kanut_Wielki
Poncjusz_Piłat	David_Bowie
Poncjusz_Piłat	Tyberiusz
Poncjusz_Piłat	Telly_Savalas
Wespazjan	Domicjan
Wespazjan	Neron
Peter_Ustinov	Neron
Robert_Johnson	Bob_Dylan
Robert_Johnson	Jeff_Beck
Robert_Johnson	Jimi_Hendrix
Robert_Johnson	Eric_Clapton
Robert_Johnson	Red_Hot_Chili_Peppers
Rafael_Santi	Leon_X
Rafael_Santi	Giorgio_Vasari
Rafael_Santi	Arystoteles
Rafael_Santi	Michał_Anioł
Rafael_Santi	Platon
Rafael_Santi	Heraklit
Rafael_Santi	Euklides
Leopold_I_Habsburg	Ferdynand_III_Habsburg
Leopold_I_Habsburg	Ludwik_XIV
Leopold_I_Habsburg	Karol_V_Habsburg
Leopold_I_Habsburg	Maksymilian_II_Habsburg
Leopold_I_Habsburg	Karol_VI_Habsburg
Leopold_I_Habsburg	Józef_I_Habsburg
Leopold_I_Habsburg	Ferdynand_II_Habsburg
Leopold_I_Habsburg	Innocenty_XI
Kathy_Bates	Michelle_Pfeiffer
Kathy_Bates	Jodie_Foster
Kathy_Bates	Gertrude_Stein
Seamus_Heaney	Sofokles
Robert_Pattinson	Kristen_Stewart
Joaquin_Phoenix	Nicole_Kidman
Yves_Leterme	Herman_Van_Rompuy
Yves_Leterme	Guy_Verhofstadt
Thor_Heyerdahl	Liv_Ullmann
Preity_Zinta	Rani_Mukerji
Preity_Zinta	Shah_Rukh_Khan
Edward_Wyznawca	Harold_II
Edward_Wyznawca	Hardekanut
Edward_Wyznawca	Ethelred_II_Bezradny
Ban_Ki-moon	Kofi_Annan
John_Lennon	Kurt_Vonnegut
John_Lennon	John_Cage
John_Lennon	Jared_Leto
John_Lennon	Lindsay_Lohan
John_Lennon	Allen_Ginsberg
John_Lennon	Leonard_Bernstein
Mário_Soares	Aníbal_Cavaco_Silva
James_McAvoy	Clive_Staples_Lewis
Makarios_III	Lyndon_B._Johnson
Gian_Carlo_Menotti	Giuseppe_Verdi
Michael_Collins_(polityk_irlandzki)	Liam_Neeson
Michael_Collins_(polityk_irlandzki)	Éamon_de_Valera
Sofia_Rotaru	Leonid_Kuczma
Sofia_Rotaru	Władimir_Putin
Sigourney_Weaver	Obcy_-_decydujące_starcie
Sigourney_Weaver	Meryl_Streep
Hermann_Emil_Fischer	Hermann_Emil_Fischer
Alan_J._Pakula	Jane_Fonda
Alan_J._Pakula	Liza_Minnelli
Alan_J._Pakula	Warren_Beatty
Alan_J._Pakula	Meryl_Streep
Edward_VI_Tudor	Thomas_Cranmer
Edward_VI_Tudor	Henryk_VIII_Tudor
Edward_VI_Tudor	Katarzyna_Parr
Edward_VI_Tudor	Henryk_VII_Tudor
Edward_VI_Tudor	Elżbieta_York
Jenson_Button	Rubens_Barrichello
Jenson_Button	Lewis_Hamilton
Vojislav_Koštunica	Slobodan_Milošević
Frédéric_Joliot-Curie	Irène_Joliot-Curie
Fiodor_Jemieljanienko	Jacques_Chirac
Fiodor_Jemieljanienko	Władimir_Putin
Álvaro_Arbeloa	José_Mourinho
Álvaro_Arbeloa	Rafael_Benítez
Jonathan_Swift	William_Butler_Yeats
Aleksiej_Rykow	Włodzimierz_Lenin
Aleksiej_Rykow	Wiaczesław_Mołotow
Lyndon_B._Johnson	Hubert_Humphrey
Lyndon_B._Johnson	Robert_McNamara
Lyndon_B._Johnson	Richard_Nixon
Ernest_Shackleton	Liam_Neeson
Ernest_Shackleton	Kenneth_Branagh
Nicole_Scherzinger	Britney_Spears
Nicole_Scherzinger	Timbaland
Nicole_Scherzinger	Lady_Gaga
Nicole_Scherzinger	Will.i.am
Nicole_Scherzinger	Sting
Nicole_Scherzinger	A.R._Rahman
Nicole_Scherzinger	Lewis_Hamilton
Nicole_Scherzinger	Will_Smith
Nicole_Scherzinger	Carmen_Electra
Nicole_Scherzinger	Rihanna
Nicole_Scherzinger	50_Cent
Manfred_von_Richthofen	Hermann_Göring
John_Fowles	Harold_Pinter
François_Mitterrand	Grace_Grimaldi
François_Mitterrand	Pierre_Mauroy
François_Mitterrand	Robert_Schuman
François_Mitterrand	Valéry_Giscard_d'Estaing
François_Mitterrand	Valéry_Giscard_d'Estaing
François_Mitterrand	Michel_Rocard
François_Mitterrand	Jacques_Chirac
François_Mitterrand	François_Mauriac
François_Mitterrand	Lionel_Jospin
François_Mitterrand	Georges_Pompidou
François_Mitterrand	Philippe_Pétain
François_Mitterrand	Harold_Macmillan
François_Mitterrand	Charles_de_Gaulle
François_Mitterrand	Winston_Churchill
François_Mitterrand	Laurent_Fabius
François_Mitterrand	Konrad_Adenauer
François_Mitterrand	Paul-Henri_Spaak
Karol_VIII_Walezjusz	Ludwik_XII
Jürgen_Habermas	Jacques_Derrida
Claude_Lévi-Strauss	Simone_de_Beauvoir
Claude_Lévi-Strauss	Franz_Boas
Fryderyk_III_Habsburg	Albrecht_II_Habsburg
Fryderyk_III_Habsburg	Zygmunt_Luksemburski
Fryderyk_III_Habsburg	Maksymilian_I_Habsburg
Jiang_Zemin	Hu_Jintao
Jiang_Zemin	Deng_Xiaoping
Dolly_Parton	Miley_Cyrus
Alec_Guinness	Yul_Brynner
James_Madison	John_Adams
James_Madison	Richard_Dawkins
James_Madison	James_Monroe
James_Madison	Andrew_Jackson
James_Madison	Thomas_Jefferson
Pelé	Ronaldo
Pelé	Bill_Clinton
Anders_Fogh_Rasmussen	Lars_Løkke_Rasmussen
Anders_Fogh_Rasmussen	George_W._Bush
Rubens_Barrichello	Jenson_Button
Rubens_Barrichello	Felipe_Massa
Rubens_Barrichello	Michael_Schumacher
Rubens_Barrichello	Ayrton_Senna
Jan_Kromkamp	Hedwiges_Maduro
Jan_Kromkamp	Ryan_Babel
Herbert_George_Wells	Richard_Burton
Herbert_George_Wells	Steven_Spielberg
Hans_Frank	Rembrandt
Hans-Georg_Gadamer	Thomas_Mann
Laurence_Olivier	Marlon_Brando
Laurence_Olivier	Elżbieta_II
Laurence_Olivier	Vivien_Leigh
Laurence_Olivier	Winston_Churchill
Geta_(cesarz)	Karakalla
Geta_(cesarz)	Septymiusz_Sewer
Dizzy_Gillespie	Charlie_Parker
Francis_Ford_Coppola	George_Lucas
Francis_Ford_Coppola	Martin_Scorsese
Francis_Ford_Coppola	Sofia_Coppola
Leonardo_da_Vinci	Arystoteles
Leonardo_da_Vinci	Jean-Auguste-Dominique_Ingres
Leonardo_da_Vinci	Niccolò_Machiavelli
Leonardo_da_Vinci	Pierre_de_Fermat
Leonardo_da_Vinci	Rembrandt
Leonardo_da_Vinci	Bill_Gates
Leonardo_da_Vinci	Andrea_del_Verrocchio
Leonardo_da_Vinci	Rafael_Santi
Leonardo_da_Vinci	Leon_X
Leonardo_da_Vinci	Giorgio_Vasari
Leonardo_da_Vinci	Christiaan_Huygens
Leonardo_da_Vinci	Audrey_Tautou
Leonardo_da_Vinci	Gottfried_Wilhelm_Leibniz
Leonardo_da_Vinci	Isaac_Newton
Leonardo_da_Vinci	Peter_Paul_Rubens
Amy_Winehouse	Nina_Simone
Amy_Winehouse	Sarah_Vaughan
Anzelm_z_Canterbury	Aleksander_VI
Anzelm_z_Canterbury	Tomasz_Becket
Anzelm_z_Canterbury	Karl_Barth
Anzelm_z_Canterbury	Kartezjusz
Javier_Pérez_de_Cuéllar	Boutros_Boutros-Ghali
Javier_Pérez_de_Cuéllar	Kurt_Waldheim
Javier_Pérez_de_Cuéllar	Alberto_Fujimori
Chrystian_II_Oldenburg	Gustaw_I_Waza
